Front,Back,Tags
A financial firm's DLP blocks outbound email attachments based on filename rules. An employee recently exfiltrated customer data by renaming a spreadsheet containing account numbers to 'notes.txt' and sending it to a personal webmail address. Management wants a policy that detects the data itself regardless of how it is named. Which policy change BEST detects the disguised data?,"Content-aware DLP inspects the contents of outbound data using pattern matching, fingerprints, or exact-data matching, so renaming a file does not defeat the policy. Filename block lists depend on attacker-controlled metadata, blanket blocking of a department breaks business, and raising size limits increases risk. DLP policies should match the data itself at the point of egress.",secp701::d4::context
"A penetration tester runs 'nmap -sS -sV -O -p 1-10000 10.0.0.1'. All 10,000 ports show as 'filtered' but the web application is accessible via a browser. Why did Nmap report all ports as filtered?","Nmap port states: open (accepting), closed (RST received), filtered (firewall blocking probe). Stateful firewalls track connection state and block unsolicited SYN packets. TCP connect scan (-sT) may bypass some firewalls.",secp701::d4::context
"At 9:00 a.m. the identity team disables the Active Directory account of a project manager who was terminated the previous evening. The employee used SSO to reach the company's SaaS applications, held a corporate laptop, and owned several shared project folders on the file server. Which action is MOST important to complete the de-provisioning of this employee's access?","De-provisioning (a) requires revoking every authentication path, including SSO sessions and group-based access in federated applications, not just disabling the directory account. Keeping the account active or only handling the laptop leaves access live, and deleting mailboxes and folders prematurely bypasses ownership transfer and preservation requirements.",secp701::d4::context
"An analyst uses tcpdump to capture only TCP traffic to/from 10.0.1.50 on ports 80 and 443. An analyst uses tcpdump to capture suspicious traffic. The capture must include only TCP traffic to/from 10.0.1.50 on ports 80 and 443, saving to a file for analysis. Which tcpdump command accomplishes this?","tcpdump syntax: -i (interface), -w (write file), -r (read file). Berkeley Packet Filter (BPF) syntax: 'tcp and host X and (port Y or port Z)'.",secp701::d4::context
"A manufacturer's cleanroom doors use fingerprint readers. After the readers were tightened to keep unauthorized people out, employees are frequently rejected on their first attempt, which creates queues at the entrances. The security team must reduce the false rejections without increasing the chance of unauthorized entry. Which TWO adjustments would BEST address the problem? (Select TWO.)","Enrolling multiple fingerprints (c) reduces false rejections without weakening the match threshold, and tuning to the crossover error rate (d) balances false accepts against false rejects instead of over-optimizing one. Lowering the threshold to accept a wider range (a) raises the false acceptance rate, raising the threshold (b) increases false rejections, and requiring two scans (e) doubles the failure opportunity; removing biometrics (f) discards the inherence factor entirely.",secp701::d4::context
"A community bank's password policy requires eight characters with at least one uppercase letter, one number, and one symbol, and forces a change every 60 days. A penetration test shows that most employees satisfy the rule with predictable patterns such as 'Spring2024!'. The CISO asks the security team to modernize the policy. Which change is MOST effective at improving password security?","The most effective change (a) prioritizes length with passphrases, blocks passwords already exposed in breaches, and removes forced rotation that current guidance identifies as unnecessary and counterproductive. Complexity-only rules at short lengths (b) and shorter expiration (c) both drive predictable patterns, and (d) keeps the rotation problem while only partially improving length.",secp701::d4::context
A mid-size manufacturer runs an OpenLDAP directory as the central identity store for its on-premises systems. The developers of a new internal HR portal need to authenticate employees against that same corporate identity rather than maintaining a separate login database. Which approach should the portal use to authenticate users against the directory?,"LDAP's bind operation authenticates a user against the directory, and the same directory provides group memberships and attributes for authorization, with LDAPS protecting the exchange (a). Local password copies (b) spread credential material outside the identity store, RADIUS (c) is a network-access AAA protocol rather than a directory, and SNMP (d) is for network management, not login validation.",secp701::d4::context
"A hospital group's IT team manually creates accounts for every new clinician, and onboarding often takes three days because access requests are handled one system at a time. The team plans to automate user provisioning by connecting the HR system to the identity provider so account lifecycles follow employee records. Which TWO statements describe primary security benefits of this automation? (Select TWO.)","The primary benefits (a, b) are a complete lifecycle tied to HR records — instant, consistent creation paired with reliable de-provisioning — and least-privilege role assignment driven by department and title. Shared default passwords (c) introduce risk, removing approvals (d) or accountability (e) breaks oversight, and provisioning everywhere (f) violates least privilege.",secp701::d4::context
Password audit of Active Directory reveals 15% of passwords are crackable. Analyst must prepare the audit report. A security analyst runs a password audit against Active Directory using a hash-cracking tool. The tool successfully recovers the plaintext passwords for 15% of user accounts. What is the MOST important data handling consideration for the audit results report?,"Security audit findings that contain plaintext passwords create a secondary data breach risk. The best practice is to report which accounts have weak passwords (so they can be reset) and recommend policy changes, without including the actual passwords in written reports.",secp701::d4::context
"Security manager developing a document framework with four distinct document types. A security manager is creating a hierarchical document framework for the organization's security program. The highest-level document states management's overall intent and direction regarding information security. Below it, mandatory rules specify exactly what must be done, followed by step-by-step task instructions, and finally recommendations. Which of the following correctly represents this hierarchy from top to bottom?","The PPSG hierarchy is: Policy (high-level management direction, mandatory), Standard (specific mandatory rules supporting the policy), Procedure (step-by-step instructions for tasks), Guideline (recommended but optional practices).",secp701::d5::context
Hospital implementing EHR with defined data governance roles. A large hospital is implementing a new electronic health records system. The chief nursing officer has been assigned responsibility for determining how patient data should be classified and who can access it within the nursing department. The IT security team implements the technical controls. Which role best describes the chief nursing officer's responsibilities?,"A data owner is a senior-level manager who determines data classification, who can access the data, and how it should be handled. The data custodian implements the technical controls. Data steward manages data quality. Data controller/data processor are GDPR legal concepts.",secp701::d5::context
"Company identified risks during assessment but did not act on findings before a breach occurred. After a data breach exposed customer payment information, an investigation revealed that the company had identified similar vulnerabilities during a risk assessment six months earlier but had not implemented the recommended controls due to budget constraints. Which governance concept did the company fail to uphold?","Due care requires organizations to take reasonable steps to protect assets and act responsibly. Identifying risks through due diligence is the first step, but due care requires acting on those findings. Failure to implement known controls is a breach of due care and can establish negligence.",secp701::d5::context
"CAB reviewing a firewall rule change request that lacks a required risk assessment. An organization's change advisory board (CAB) is reviewing a request to update a production firewall rule. The proposed change would open a port needed by a new application, but the security team has not completed a risk assessment. Which action should the CAB take based on standard change management policy?","Change management policies require that all proposed changes go through a formal review and approval process, including completing required impact assessments, before implementation. Standard changes must not bypass this process.",secp701::d5::context
Organizational security policy development fundamentals. Which TWO of the following are essential characteristics of an effective organizational security policy? (Choose TWO.),"Effective security policies must have management approval to demonstrate authority and commitment, and must align with organizational goals and regulatory requirements to be relevant. Policies should be understandable by all employees, reviewed regularly, and focus on high-level direction rather than technical implementation details.",secp701::d5::context
"Employee violating acceptable use policy by accessing personal cryptocurrency trading sites during work hours. An employee uses their company-issued laptop to access personal cryptocurrency trading platforms during work hours, which is against the organization's acceptable use policy. The employee's manager notices the activity and reports it to HR. According to standard governance practices, which document should the organization reference when determining the disciplinary response?","A well-written acceptable use policy should include both the behavioral requirements and the consequences for violations. This provides a consistent, transparent framework for disciplinary actions and helps protect the organization from wrongful termination claims.",secp701::d5::context
Organizational governance structures and security strategy approval. Which group within an organization has the ultimate responsibility for approving the information security strategy and ensuring it aligns with business objectives?,"Ultimate responsibility for security governance rests with the board of directors or senior leadership, who have fiduciary duty to protect organizational assets. The CISO implements the strategy, but the board approves it and ensures adequate resources are allocated.",secp701::d5::context
"Customer database: AV=$500,000, EF=40%, ARO=0.5 (one attack every two years). A security analyst is performing a quantitative risk assessment on a customer database server. The server has an asset value of $500,000. Historical data indicates that a ransomware attack would destroy 40% of the data value. Similar organizations experience a successful ransomware attack once every two years. What is the annualized loss expectancy (ALE)?","ALE = SLE × ARO. Single Loss Expectancy (SLE) = AV × EF = $500,000 × 0.40 = $200,000. Annualized Rate of Occurrence (ARO) = 0.5 (once every 2 years). ALE = $200,000 × 0.5 = $100,000. This represents the organization's expected annual financial loss from this risk.",secp701::d5::context
"Risk assessment using ordinal rankings and expert judgment without monetary calculations. A risk management team is assessing threats to the organization's critical systems. The team assigns ordinal values such as ""high,"" ""medium,"" and ""low"" to each risk based on expert judgment and group discussion. No monetary values are assigned. Which type of risk assessment method is being used?","Qualitative risk assessment uses subjective measures like ordinal rankings (high/medium/low), expert judgment, and scenario analysis. It does not assign monetary values. This contrasts with quantitative analysis which calculates SLE, ALE, and other financial metrics.",secp701::d5::context
"Organization decides to eliminate a high-risk legacy payment system rather than continue operating it. After completing a risk assessment, an organization identifies that a legacy payment processing system has a high likelihood of compromise and would result in significant regulatory fines. The organization decides to terminate use of the system entirely and migrate all transactions to a modern, supported platform. Which risk response strategy does this represent?","Risk avoidance eliminates the risk entirely by not engaging in the risky activity. By decommissioning the legacy payment system, the organization avoids the risk altogether rather than trying to reduce, transfer, or accept it.",secp701::d5::context
NIST RMF risk response strategies. Which TWO of the following are recognized risk response strategies in the NIST Risk Management Framework? (Choose TWO.),"The four primary risk response strategies are: Avoid (eliminate the risk activity), Transfer (shift financial burden to another party), Mitigate (reduce likelihood or impact), and Accept (acknowledge and monitor without additional action).",secp701::d5::context
"Order processing system: maximum survivable outage=48h, estimated recovery time=12h, data recovery window=30min. A business continuity planner is conducting a business impact analysis (BIA) for the organization's order processing system. The maximum amount of time the business can survive without this system is 48 hours. The recovery team estimates it will take 12 hours to restore operations. The planners have determined that data must be recoverable to within 30 minutes of the last transaction. Which values represent the RTO and RPO respectively?","RTO (Recovery Time Objective) is the target time for restoring operations after a disaster, stated as 12 hours. RPO (Recovery Point Objective) is the maximum acceptable data loss measured in time, stated as 30 minutes. MTD (Maximum Tolerable Downtime) is 48 hours, which is longer than RTO.",secp701::d5::context
"Risk manager creating a comprehensive risk documentation that is reviewed quarterly. A risk manager is creating a document that lists all identified risks to the organization, including their likelihood, potential impact, assigned risk owner, and planned response strategies. This document is reviewed quarterly by the steering committee. Which document is being described?","A risk register is the primary document for tracking identified risks throughout their lifecycle. It typically includes risk descriptions, likelihood and impact ratings, risk scores, assigned owners, response strategies, and status updates. It is maintained as a living document reviewed regularly.",secp701::d5::context
"Board's risk preferences versus actual residual risk from legacy systems. An organization's board of directors has stated that they are willing to accept only low levels of risk in their operational environment and prefer conservative security investments. However, the IT department has identified that some legacy systems have moderate residual risk that cannot be fully mitigated without significant cost. Which concepts are being described?","Risk appetite is the broad amount of risk an organization is willing to accept in pursuit of its objectives. Risk tolerance is the specific acceptable variation around individual risk levels. When residual risk exceeds tolerance, remediation is needed to align with the organization's risk appetite.",secp701::d5::context
"Vendor providing a third-party audit report covering controls and operating effectiveness over 12 months. A financial services company is evaluating a cloud-based SaaS provider for customer relationship management. Before signing a contract, the company wants to verify that the vendor has adequate security controls. The vendor provides a report prepared by an independent CPA firm that describes the vendor's controls and includes testing of their operating effectiveness over a 12-month period. Which type of report has the vendor provided?",SOC 2 Type II reports are designed for service organizations and include an independent auditor's opinion on the suitability of design and operating effectiveness of controls over a period of time. Type I reports only assess control design at a single point in time.,secp701::d5::context
"Cloud provider failing to meet uptime requirements specified in the contract. A healthcare organization contracts with a cloud provider for data storage. The contract specifies that the provider will maintain 99.99% uptime, encrypt data at rest and in transit, provide quarterly access reports, and notify the organization within one hour of any security incident. The provider fails to meet the 99.99% uptime requirement for three consecutive months. Which document defines the remedies available to the healthcare organization?","An SLA is the contractual document that specifies measurable performance targets (uptime, response times) and the remedies when those targets are not met, such as service credits or termination rights. MOUs are less formal, while ISAs focus on interconnection security.",secp701::d5::context
Vendor risk assessment before granting source code access to a development partner. A security team is conducting a vendor risk assessment for a critical software development partner. The team needs to evaluate the vendor's security practices before granting access to the organization's source code repository. Which TWO documents should the team request as part of a thorough vendor due diligence review? (Choose TWO.),"A SOC 2 Type II report provides independent assurance about a vendor's control environment over time. Penetration test results show the practical effectiveness of security controls. Both are objective, substantive artifacts for vendor risk assessment.",secp701::d5::context
Company comparing SOC reports from two vendors for compliance requirements. A manufacturing company is evaluating two cloud storage vendors. Vendor A provides a SOC report that evaluates the suitability of control design at a specific point in time. Vendor B provides a SOC report that evaluates both control design and operating effectiveness over a six-month period. The company's compliance team requires assurance that controls are actually operating effectively over time. Which vendor should they choose and why?,"SOC 2 Type II reports provide assurance about both the design and operating effectiveness of controls over a period (minimum 6 months). Type I reports only assess design at a single point in time. For compliance requiring evidence of ongoing control effectiveness, Type II is the appropriate choice.",secp701::d5::context
"Startup needs to protect proprietary information before sharing it with a potential vendor. A technology startup is evaluating a potential software vendor. Before sharing detailed network architecture diagrams and proprietary API documentation, the startup wants to ensure the vendor cannot disclose this information to competitors. Which document should be signed before sharing this sensitive information?",An NDA is the appropriate legal instrument to protect confidential information shared during vendor evaluations. It establishes legally enforceable obligations to maintain confidentiality and specifies consequences for unauthorized disclosure.,secp701::d5::context
"Two government agencies connecting networks with specific technical security requirements. Two government agencies need to connect their separate networks to share classified information. They must document the technical security requirements for the connection, including encryption standards and authentication methods, in a formal agreement. Which type of document is most appropriate for this purpose?","An ISA is specifically designed to document technical security requirements for connecting systems, including encryption standards, authentication methods, and connectivity controls. It is commonly used alongside an MOU when organizations need to interconnect networks.",secp701::d5::context
Organization using hardware with components from a high-risk subcontractor outside direct contractual control. An organization discovers that a critical hardware component in its data center is manufactured by a subcontractor in a country with weak intellectual property laws and known state-sponsored espionage activities. The organization has no direct contractual relationship with this subcontractor. Which type of risk does this scenario primarily illustrate?,"Supply chain risk includes threats from vendors, suppliers, and subcontractors throughout the product lifecycle. When organizations lack visibility into lower-tier suppliers, they may unknowingly introduce compromised or counterfeit components, exposing themselves to espionage, backdoors, or quality issues.",secp701::d5::context
"US company with EU customers fined 4% of global revenue after a data breach. A US-based e-commerce company sells products to customers worldwide, including the European Union. The company collects names, email addresses, shipping addresses, and payment information. After a data breach exposes EU customer data, the EU regulatory authority imposes a fine of 4% of the company's annual global revenue. Which regulation provides the basis for this penalty?","GDPR has extraterritorial reach, applying to any organization processing personal data of EU residents. Its tiered fine structure allows penalties up to 4% of annual global revenue for severe violations involving data subject rights and cross-border data transfers.",secp701::d5::context
Retail company processing credit card transactions in-store and online. A retail company processes credit card transactions in its physical stores and through its e-commerce website. The company stores cardholder data to process refunds and recurring billing. The security team is reviewing which systems and processes must comply with a specific set of security requirements. Which compliance framework applies to the handling of cardholder data?,"PCI DSS is the industry security standard for any entity that stores, processes, or transmits cardholder data. It includes 12 core requirements covering network security, data protection, access control, monitoring, and testing. Noncompliance can result in fines from acquiring banks and increased transaction fees.",secp701::d5::context
"Hospital system storing and transmitting electronic health records and patient information. A regional hospital system stores electronic health records, treatment histories, and insurance information for its patients. The system also processes billing transactions and transmits patient data to insurance companies for reimbursement. Which federal regulation primarily governs the security and privacy of this patient data?","HIPAA's Privacy Rule and Security Rule establish national standards for protecting individuals' medical records and other personal health information. Covered entities include healthcare providers, health plans, and healthcare clearinghouses that transmit health information electronically.",secp701::d5::context
"European retailer receiving customer requests about personal data handling under GDPR. A European online retailer collects customer data including names, email addresses, purchase history, and payment information. A customer requests that the company delete all their personal data and stop processing it for marketing purposes. The company's legal team is reviewing which data subject rights apply under the GDPR. Which TWO rights are explicitly granted to data subjects under the GDPR? (Choose TWO.)","GDPR provides several key data subject rights including: right to be informed, right of access, right to rectification, right to erasure (to be forgotten), right to restrict processing, right to data portability, right to object, and rights related to automated decision-making. Rights to erasure and data portability are among the most significant.",secp701::d5::context
"A multinational retail group has grown by acquiring five regional chains, and each chain still runs its own security team with separate password rules, patch schedules, and incident response procedures. After a ransomware attack on one chain exposed the cost of these inconsistent practices, corporate leadership wants every division to follow the same security standards, enforced uniformly across the group. Which governance structure would BEST achieve the leadership's goal of consistent, uniformly enforced security across the group?","Centralized governance places decision-making authority at the top (a corporate security office), producing consistent decisions and uniform, enforceable standards across all divisions — directly addressing the inconsistencies that led to the attack. Decentralized governance (b) keeps authority in each chain and is known for quicker local decisions at the cost of inconsistency, while a committee without override power (c) cannot enforce uniformity. Regulations and external audits (d) impose external minimums but are not an internal governance structure and cannot enforce consistent internal standards.",secp701::d5::context
"University considering sharing student records with a third-party analytics company. A state university maintains student records including grades, disciplinary actions, and financial aid information. A third-party educational analytics company requests access to this data to develop predictive models for student retention. Before sharing any data, the university must ensure compliance with the federal law protecting student education records. Which regulation governs this data sharing?",FERPA (Family Educational Rights and Privacy Act) is a federal law that protects the privacy of student education records. It applies to all educational institutions that receive federal funding. Schools must have written permission from parents or eligible students to release personally identifiable information from education records.,secp701::d5::context
"Bank collecting and sharing customer financial information with marketing partners. A regional bank collects customer information including Social Security numbers, account balances, investment portfolios, and transaction histories. The bank shares some of this data with affiliate marketing partners. Which federal regulation requires the bank to provide customers with a privacy notice explaining information-sharing practices and offering an opt-out mechanism?",GLBA's Privacy Rule requires financial institutions to provide initial and annual privacy notices describing their information collection and sharing practices. Customers must be given the opportunity to opt out of having their nonpublic personal information shared with nonaffiliated third parties. GLBA also includes Safeguards and Pretexting Rules.,secp701::d5::context
"External pen test with no prior knowledge, credentials, or documentation provided to testers. A company hires an external penetration testing firm to evaluate its network security. The testing team is given no prior knowledge of the network, no credentials, and no documentation. They must discover vulnerabilities entirely through external reconnaissance and active testing. Which type of penetration test is being conducted?","Black-box testing simulates an external attacker with no inside knowledge. Testers must gather information through open-source intelligence (OSINT), scanning, and enumeration to find vulnerabilities. This approach best simulates real-world external attacks.",secp701::d5::context
"Simulated threat actor targeting trading systems with stealth and specific exfiltration goals. A large financial institution has authorized a team to simulate a sophisticated threat actor attempting to compromise their trading systems. The team receives no advance notice, uses stealthy methods to avoid detection, and has a specific goal of exfiltrating sensitive customer data without being caught by the internal security team. Which type of security exercise is being conducted?","Red-team exercises simulate real-world adversaries with specific objectives, stealth requirements, and evasive tactics. They test not only technical vulnerabilities but also the organization's people, processes, and detection/response capabilities. Blue teams defend, purple teams collaborate.",secp701::d5::context
CISO comparing vulnerability assessments and penetration tests for annual security testing planning. An organization is planning security testing for the upcoming year. The CISO is reviewing the differences between a vulnerability assessment and a penetration test to determine which approach is most appropriate for each system. Which TWO statements correctly describe differences between vulnerability assessments and penetration tests? (Choose TWO.),"Vulnerability assessments identify and report potential vulnerabilities but stop short of exploitation. Penetration tests actively attempt to exploit vulnerabilities to determine the actual risk. Both require documentation, but penetration tests are typically more expensive due to the manual effort involved in exploitation.",secp701::d5::context
"Internal audit team planned to audit IT access controls, but IT manager questions impartiality. An organization's internal audit team is planning to audit the IT department's access control processes. The IT manager argues that the audit should be conducted by an external firm because the internal audit team reports to the same executive leadership as the IT department. Which principle is the IT manager concerned about?","Auditor independence is essential for objective and unbiased audit results. Internal auditors should report to a level of the organization that ensures independence from the areas being audited (typically the board or audit committee). When independence is insufficient, external auditors may be engaged.",secp701::d5::context
Understanding the scope and coverage of SOC 2 Type II reports. A SOC 2 Type II report provides assurance about a service organization's controls. Which of the following best describes what a SOC 2 Type II report covers?,"SOC 2 Type II reports provide assurance on both the design suitability and operating effectiveness of controls related to the Trust Services Criteria (security, availability, processing integrity, confidentiality, privacy) over a specified period of at least six months.",secp701::d5::context
Offensive and defensive teams collaborating with information sharing during a security exercise. An organization wants to improve its security detection and response capabilities by having its offensive and defensive security teams work together. The offensive team shares its tactics and tools with the defensive team during the engagement so the defensive team can improve monitoring and response. Which type of exercise is being conducted?,"Purple-team exercises break down the traditional wall between red and blue teams by facilitating real-time information sharing. The red team shares techniques being used so the blue team can develop and test detections immediately, accelerating security improvement.",secp701::d5::context
"Phishing simulation results: 35% clicked link, 15% entered credentials, 8% reported. A company's security team launches a simulated phishing campaign targeting all employees. The campaign uses a realistic email pretending to be from the IT department requesting password verification. Results show that 35% of employees clicked the link, 15% entered credentials, and 8% reported the email to the security team. Which metric indicates the most significant improvement opportunity for the security awareness program?","While the click and credential-entry rates are concerning, the extremely low reporting rate (8%) indicates that most employees who recognized the email as suspicious did not know how or where to report it. A key component of security awareness training is establishing and communicating clear reporting procedures.",secp701::d5::context
Hospital developing differentiated training content for different employee roles. A hospital is developing a security awareness training program. The training team is determining what content different employee groups need. The IT security team needs training on secure coding and incident response procedures. Nursing staff need training on protecting patient privacy and recognizing phishing. Administrative staff need training on data handling and clean desk policies. Which training approach is being described?,"Role-based training delivers content tailored to the specific security risks and responsibilities of different job functions. IT staff need technical training, healthcare workers need privacy training, and executives may need strategic risk training. This is more effective than one-size-fits-all approaches.",secp701::d5::context
Company redesigning security awareness program after a ransomware incident from phishing. A company is redesigning its security awareness program after a ransomware incident that started with a phishing email. Management wants to implement a program that measurably reduces the likelihood of successful phishing attacks. Which TWO elements should be included in the redesigned program? (Choose TWO.),"Regular phishing simulations with immediate feedback help users learn to recognize phishing in a controlled environment. A clear reporting mechanism (such as a phishing report button) enables users to report suspicious emails quickly, turning them into active participants in the defense against phishing attacks.",secp701::d5::context
Employee recognizes a suspicious CEO impersonation email and reports it without engaging. An employee receives an email that appears to be from the CEO requesting an urgent wire transfer to a new vendor. The employee notices the email address has a slight misspelling in the domain name. The employee sends a separate email to the IT security team to verify the request and does not click any links or reply to the suspicious email. Which type of behavior is the employee demonstrating?,"The employee demonstrated the three key behaviors that security awareness training seeks to develop: 1) Identify (noticed the misspelled domain), 2) Resist (did not engage with the email), and 3) Report (contacted the security team through proper channels).",secp701::d5::context
"Audit finding: no recurring security awareness training schedule exists beyond initial onboarding. A compliance auditor is reviewing an organization's security awareness program. The auditor notes that the organization provides training to all employees upon hire but has no schedule for subsequent training sessions. According to security best practices and common compliance frameworks, how frequently should ongoing security awareness training typically be conducted?","Security awareness training should be provided at least annually, with many organizations opting for quarterly or monthly updates. Initial training upon hire is required, and refresher training should address emerging threats, policy changes, and lessons learned from incidents.",secp701::d5::context
"Organization seeking to improve security training engagement through competition and achievement incentives. An organization is trying to increase engagement in its security awareness training program. Employee completion rates are low, and those who complete the training score poorly on follow-up assessments. The training team proposes introducing leaderboards, badges, and friendly competition between departments to motivate participation. Which technique is being proposed?","Gamification uses game mechanics like points, levels, leaderboards, challenges, and badges to increase motivation and engagement in non-game activities. When applied to security awareness training, it can improve completion rates and knowledge retention by making learning more interactive and rewarding.",secp701::d5::context
A board-approved policy mandates full-disk encryption and prohibits personal cloud storage. IT implements technical controls; HR enforces during onboarding. An organization's board of directors approves a new remote-work security policy that mandates full-disk encryption on all laptops and prohibits the use of personal cloud storage for company data. The CISO then assigns the IT department to implement the technical controls and the HR department to enforce the policy during onboarding. How should the policy itself be classified?,"Managerial controls include policies, standards, procedures, risk assessments, and governance decisions. The policy directs the organization; IT's encryption work is technical, and HR's enforcement is operational execution of that managerial directive.",secp701::d1::context
"Loading dock signs state vehicles are subject to random inspection and the area is monitored by CCTV. A company places prominent signs at its loading dock stating that all vehicles are subject to random inspection and that the area is monitored by CCTV. The signs alone, before any camera footage is reviewed, are BEST described as which type of security control?","Deterrent controls are designed to discourage malicious activity by making the consequences or detection likelihood visible. Signs, lighting, and visible camera housings are classic deterrents — they influence behavior rather than block or detect.",secp701::d1::context
"An unsupported PLC cannot be patched. The team segments it onto a dedicated VLAN, restricts access via a jump host, and adds IPS rules blocking known exploits. A manufacturing plant runs a 15-year-old programmable logic controller (PLC) that cannot receive security patches because the vendor no longer supports it. The plant cannot afford to replace it this year. To protect it, the security team places the PLC on a dedicated VLAN, restricts all inbound access to a single jump host, and adds an inline IPS rule that blocks the known exploit patterns. These measures are BEST classified as which control type?","Compensating controls provide an alternative layer of protection when the preferred control is not feasible. Segmentation, jump-host restriction, and IPS virtual patching are the standard compensating approach for unpatched legacy systems.",secp701::d1::context
"An analyst reviews 40 IDS alerts, confirms 3 true positives, opens tickets, investigates, and documents outcomes. A security analyst reviews alerts and notices that the intrusion detection system generated 40 alerts overnight, of which 3 were confirmed true positives. The analyst opens a ticket for each alert, investigates, and documents the outcome. In this workflow, the analyst's review and documentation activity itself is BEST classified as which control type?","Detective controls identify and document security events. Log review, alert triage, and audit analysis are detective activities; they discover incidents that prevention missed. The IDS is the technical detective control and the analyst review is the operational detective process.",secp701::d1::context
"An identity-aware proxy evaluates identity, device posture, and location against policy before connecting users to an internal application. A company deploys an identity-aware proxy in front of its internal application. When a user requests access, the proxy evaluates the user's identity, device posture, and location against policy, and only then establishes a connection to the application server on the user's behalf. Which Zero Trust component does the proxy primarily act as?","In NIST SP 800-207, the Policy Enforcement Point is the system that permits or denies a session between a subject and a resource. Identity-aware proxies, gateways, and VPN concentrators act as PEPs: they enforce the control plane's decisions at the data plane.",secp701::d1::context
"A customer denies authorizing a wire transfer, but the transfer was signed with their digital certificate and the audit log captured time, IP, and session ID. A bank customer claims they never authorized a $5,000 wire transfer. The bank's system shows the transfer was submitted with the customer's digital certificate, and the audit log records the exact time, originating IP, and session ID. Which security goal does the digital certificate primarily establish?",Non-repudiation prevents a party from denying an action. Digital signatures provide proof of origin and integrity; audit logs add evidence of when and where. Together they make the customer's denial unsustainable.,secp701::d1::context
"Access to health records is granted by job role and patient admission status, re-evaluated dynamically as attributes change. A hospital grants access to electronic health records based on the requesting user's job role (e.g., nurse, physician, pharmacist) and the patient's current admission status. Access is re-evaluated dynamically as roles and patient status change. Which authorization model does this BEST describe?","ABAC grants access based on attributes of the subject, object, and environment evaluated against policy — often dynamically. RBAC is a subset concept; the combination of role plus patient status plus dynamic re-evaluation is the ABAC signature.",secp701::d1::context
"A regional bank is standardizing how employees reach the network from home. The information security team publishes a policy stating that multifactor authentication (MFA) is required for every remote-access session, and a standard operating procedure that requires MFA enrollment before the VPN client is installed on a laptop. Neither document contains enforcement software; a separate identity platform verifies credentials when employees connect. How should the policy and the standard operating procedure be classified as a control?","The policy and the standard operating procedure are directive controls because their purpose is to communicate required behavior — the same role played by all policies, standards, and procedures. They do not block access (preventive), threaten consequences (deterrent), or stand in for a control that could not be implemented (compensating). Enforcement is left to the separate identity platform, which is a technical control distinct from the documents themselves.",secp701::d1::context
"A firewall rule change must be reviewed by a group of stakeholders who assess risk, impact, and rollback before implementation in a maintenance window. A network engineer proposes changing the company firewall rules to allow a new vendor connection. Per the change management policy, the request must be reviewed and approved by a group of stakeholders who assess risk, impact, and rollback before implementation during a scheduled maintenance window. Which body performs this approval?","The Change Advisory Board (CAB) is the governance body that reviews changes for risk, business impact, and rollback feasibility, then approves or denies them. Change windows, backout plans, and documentation are standard CAB requirements.",secp701::d1::context
"A database security patch breaks the order-processing application during the change window. An administrator applies a database security patch during the approved change window. Immediately afterward, the order-processing application begins returning errors because the patch changed a query optimization behavior the application relied on. What should the administrator do FIRST?","A rollback plan is a mandatory part of every change request. When a change causes unexpected failure, the change owner executes the documented backout procedure first, then reports the incident through the change management process for root-cause analysis.",secp701::d1::context
"A web framework upgrade must be implemented and tested in an isolated environment that mirrors production before deployment. A development team wants to upgrade the web framework used by the company's customer portal. Before any production deployment, the team is required to implement and test the upgrade in an isolated environment that mirrors production and contains no real customer data. Which change management practice does this represent?","Sandboxing changes in an isolated environment that mirrors production is a core change management practice: it validates the change, exposes incompatibilities, and prevents unplanned production impact. Production-like staging is the standard sandbox for infrastructure and application changes.",secp701::d1::context
